Test ID,Test Date,Tester Name,Type of Question,Build / Version,Sprint / Cycle,Channel Tested,Language Tested,Question ID,Query Text (Original),Question Category,Time Question Asked (HH:MM:SS),Time Answer Received (HH:MM:SS),Respo nse Time (mins) [Auto],SLA Status,Question in Review Model?,Question Correctly Framed?,Original Language,Translated Language,Translation Quality,Translation Error Type,Tagging,Allocated to Reviewer?,Author's Name,Author Assignment Time,Author Completion Time,Author TAT (mins) [Auto],Reviewer1 Name,Reviewer1 Assignment Time,Reviewer1 Completion Time,Review1 TAT (mins) [Auto],Reviewer2 Name,Reviewer2 Assignment Time,Reviewer2 Completion Time,Review2 TAT (mins) [Auto],Reviewer3 Name,Reviewer3 Assignment Time,Reviewer3 Completion Time,Review3 TAT (mins) [Auto],Reviewer4 Name,Reviewer4 Assignment Time,Reviewer4 Completion Time,Review4 TAT (mins) [Auto],Reviewer5 Name,Reviewer5 Assignment Time,Reviewer5 Completion Time,Review5 TAT (mins) [Auto],Moderator's Name,Moderator Assignment Time,ModeratorCompletion Time,Moderator TAT (mins) [Auto],Follow-up Q in Review Model?,Answer Scientifically Correct?,Expert Name Displayed?,Correct Expert Name?,Source Links Provided?,120-min Msg Shown to User?,Notification Received?,Notification on Same Thread?,Notification Linked Correct Q-ID?,Voice Input Working?,Voice Output Working?,Voice Input Quality,Voice Output Quality,Voice Issue Description,Weather Q Answered Correctly?,Mandi Price Q Correct?,Scheme Q Correct?,Question Saved in DB?,Answer Saved in DB?,Q-ID Consistent Across Systems?,WhatsApp vs Web Answer Match?,Overall Test Status,Defect Severity,"Defect ID / Bug Ref
Zoho Desk Ticketing",Reviewer Remarks,Tester Remarks,Status,,,
TL-3480,2026-06-01,Lavanya Mathialagan,GDB,0.1,NIL,Web App,English,1f1750c0-14ef-62c3-8005-21fda9c50bc0,What is the average yield of PBW-343 wheat variety in Haryana?,Seed and Variety Selection,10:46:00,10:46:24,24sec,Within SLA,Successfully Identified as Duplicate,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,NA,NA,NA,NA,Yes,Yes,Clear,Clear,NIL,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,Good to go,Expected Output,,,
TL-3481,2026-06-01,Lavanya Mathialagan,GDB,0.1,NIL,Web App,English,1f1750c6-4606-639e-8005-dee9c6f42dee,What are the characteristics and cultivation details of wheat varieties RAJ-3077 and RAJ-3777 suitable for Haryana region?,Seed and Variety Selection,10:49:00,10:49:10,10sec,Within SLA,Successfully Identified as Duplicate,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,NA,NA,NA,NA,Yes,Yes,Clear,Clear,NIL,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,Good to go,Expected Output,,,
TL-3483,2026-06-01,Lavanya Mathialagan,GDB,0.1,NIL,Web App,English,1f1750f0-efeb-6e58-8005-30f1476f657e,What is the average yield of wheat variety WH-2851 in Haryana?,Seed and Variety Selection,11:08:00,11:08:16,16sec,Within SLA,Successfully Identified as Duplicate,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,NA,NA,NA,NA,Yes,Yes,Clear,Clear,NIL,NA,NA,NA,saved,saved,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,Good to go,Expected Output,,,
TL-3484,2026-06-01,Lavanya Mathialagan,GDB,0.1,NIL,Web App,English,1f175104-2f89-6ce5-8005-7364bf380044,What are the recommended late-sown wheat varieties for Haryana?,Seed and Variety Selection,11:16:00,11:16:52,52sec,Within SLA,Successfully Identified as Duplicate,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,NA,NA,NA,NA,Yes,Yes,Clear,Clear,NIL,NA,NA,NA,saved,saved,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,Good to go,Expected Output,,,
TL-3485,2026-06-01,Lavanya Mathialagan,GDB,0.1,NIL,Web App,English,1f1750fa-88d4-65ea-8005-ef2c0bf2db68,Which wheat varieties are suitable for cultivation in Haryana conditions?,Seed and Variety Selection,11:12:00,11:12:33,33sec,Within SLA,Successfully Identified as Duplicate,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,NA,NA,NA,NA,Yes,Yes,Clear,Clear,NIL,NA,NA,NA,saved,saved,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,Good to go,Expected Output,,,
TL-3486,2026-06-01,Lavanya Mathialagan,GDB,0.1,NIL,Web App,English,1f175110-c5d7-63e3-8005-6b03e3607cd8,What are the recommendations for plant protection and nutrient management in wheat crop in Haryana?,Soil Health and Nutrient Management,11:22:00,11:22:30,30sec,Within SLA,Successfully Identified as Duplicate,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,NA,NA,NA,NA,Yes,Yes,Clear,Clear,NIL,NA,NA,NA,saved,saved,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,Good to go,Expected Output,,,
TL-3525,2026-06-01,Ithagani Shireesha,GDB,0.1,NIL,Web App,English,1f17524f-d517-629d-8005-149cabfd86ff,What are the improved varieties of wheat suitable for cultivation in Haryana?,Seed and Variety Selection,13:45:00,13:45:15,15sec,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,Yes,Rohan Chand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Yes,Provided & Relevant,NA,NA,NA,NA,Yes,Yes,Clear,Clear,NIL,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,Goodoutput,Expected Output,,,
TL-3526,2026-06-01,Ithagani Shireesha,GDB,0.1,NIL,Web App,English,1f17525c-25d6-6d75-8005-830574447539,What is the recommended quantity of zinc sulphate for foliar spray application in wheat in Haryana?,Soil Health and Nutrient Management,13:50:00,13:50:46,46sec,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,Yes,Pooja Soni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Yes,Provided & Relevant,NA,NA,NA,NA,Yes,Yes,Clear,Clear,NIL,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,Goodoutput,Expected Output,,,
TL-3527,2026-06-01,Ithagani Shireesha,GDB,0.1,NIL,Web App,English,1f175261-0020-61bc-8005-0284f0c34ba7,What adjustments should be made when sowing late wheat varieties in Haryana?,Seed and Variety Selection,13:52:00,13:52:56,56sec,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,Yes,Monica M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Yes,Provided & Relevant,NA,NA,NA,NA,Yes,Yes,Clear,Clear,NIL,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,Goodoutput,Expected Output,,,
TL-3528,2026-06-01,Ithagani Shireesha,GDB,0.1,NIL,Web App,English,1f175265-2aea-66bb-8005-0348f4802fe7,Should the first irrigation in wheat be light or heavy in Haryana?,Irrigation and Water Management,13:54:00,13:54:48,48sec,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,Yes,Girishma Gonnabathula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Yes,Provided & Relevant,NA,NA,NA,NA,Yes,Yes,Clear,Clear,NIL,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,Goodoutput,Expected Output,,,
TL-3529,2026-06-01,Ithagani Shireesha,GDB,0.1,NIL,Web App,English,1f175269-30ef-61b3-8005-747e81ec6142,What is the recommended quantity of gypsum to be applied per acre for wheat cultivation in Haryana?,Soil Health and Nutrient Management,13:56:00,13:56:36,36sec,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,Yes,Kavya Ponugoti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Yes,Provided & Relevant,NA,NA,NA,NA,Yes,Yes,Clear,Clear,NIL,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,Goodoutput,Expected Output,,,
TL-3530,2026-06-01,Ithagani Shireesha,GDB,0.1,NIL,Web App,English,1f175275-a42f-662a-8005-a4ccc838b4da,How to control ants in wheat during sowing in Haryana?,Insect–Pest Management,14:02:00,14:02:10,10sec,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,Yes,Girishma Gonnabathula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Yes,Provided & Relevant,NA,NA,NA,NA,Yes,Yes,Clear,Clear,NIL,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,Goodoutput,Expected Output,,,
TL-3531,2026-06-01,Ithagani Shireesha,GDB,0.1,NIL,Web App,English,1f175281-5d91-6bf4-8005-4515d17f6c7b,Should herbicide (weed killer) spray be applied before or after irrigation in wheat crop in Haryana?,Irrigation and Water Management,14:07:00,14:07:25,25sec,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,Yes,Utkarsh Singh Vishen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Yes,Provided & Relevant,NA,NA,NA,NA,Yes,Yes,Clear,Clear,NIL,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,Goodoutput,Expected Output,,,
TL-3532,2026-06-01,Ithagani Shireesha,GDB,0.1,NIL,Web App,English,1f175285-5268-6e4e-8005-8ecc1f1f6e9b,What is the average yield of wheat per acre in Haryana?,Post-Harvest Management and Storage,14:09:00,14:09:11,11sec,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,Yes,Rohan Chand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Yes,Provided & Relevant,NA,NA,NA,NA,Yes,Yes,Clear,Clear,NIL,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,Goodoutput,Expected Output,,,
TL-3534,2026-06-01,Dhaarani S,GDB,0.1,NIL,Web App,English,1f17528e-c831-6b1d-8005-31261c977bfa,Can herbicide spray be applied on wheat crop when the soil is wet in Haryana?,Weed Management,"7/1/2026, 2:13:11 PM","7/1/2026, 2:13:25 PM",14 S,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,NA,Pooja Soni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Provided & Relevant,NA,NA,NA,NA,Yes,Yes,Clear,Clear,NA,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,No issues. Good to go.,Expected Output,,,
TL-3535,2026-06-01,Dhaarani S,GDB,0.1,NIL,Web App,English,1f1752be-2d76-6410-8005-f0c749676050,Is any spray recommended during spike formation stage in wheat in Haryana?,Plant protection,"7/1/2026, 2:34:25 PM","7/1/2026, 2:34:37 PM",12 S,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,NA,Yash Praveen Khot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Provided & Relevant,NA,NA,NA,NA,Yes,Yes,Clear,Clear,NA,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,No issues. Good to go.,Expected Output,,,
TL-3536,2026-06-01,Dhaarani S,GDB,0.1,NIL,Web App,English,1f1752cc-f610-6e6e-8005-8b4b2a865a41,How should I clean and prepare wheat field after harvest for the next crop cultivation in Haryana?,Cultural and Crop Management Practices,"7/1/2026, 2:41:03 PM","7/1/2026, 2:41:14 PM",11 S,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,NA,Monica M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Provided & Relevant,NA,NA,NA,NA,Yes,Yes,Clear,Clear,NA,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,No issues. Good to go.,Expected Output,,,
TL-3537,2026-06-01,Dhaarani S,GDB,0.1,NIL,WhatsApp,English,1f1752d2-f50e-6bea-809f-7fadb8ef7cdb,"How does strong wind affect fertilizer application in wheat, and how can I ensure even distribution in Haryana?",Fertiliser use & availability,"7/1/2026, 2:43:37 PM","7/1/2026, 2:43:55 PM",18 S,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,NA,Khaja Suhaib,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Provided & Relevant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,No issues. Good to go.,Expected Output,,,
TL-3538,2026-06-01,Dhaarani S,GDB,0.1,NIL,WhatsApp,English,1f1752d8-9e6b-618d-80a6-a83b926b3971,How can we spray micronutrients on wheat crop in Haryana?,Soil Health and Nutrient Management,"7/1/2026, 2:46:09 PM","7/1/2026, 2:46:27 PM",18 S,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,NA,Tejas Dange,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Provided & Relevant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,No issues. Good to go.,Expected Output,,,
TL-3539,2026-06-01,Dhaarani S,GDB,0.1,NIL,WhatsApp,English,1f1752dc-5782-6251-80ad-f6e1f0276b4f,What is the recommended method for weed control in wheat using sulfosulfuron herbicide in Haryana?,Weed Management,"7/1/2026, 2:47:50 PM","7/1/2026, 2:48:07 PM",17 S,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,NA,Shivendra Pratap Singh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Provided & Relevant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saved,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,No issues. Good to go.,Pending,,,
TL-3574,2026-07-01,Rishi Kumar G,GDB,0.1,NIL,Web App,English,"1f175471-f5a1-62ab-8005-2b685e23b449
",Which herbicide should be used for the control of Phalaris minor (canary grass) in wheat in Haryana?,Weed Management,5:49:35 PM,5:49:45 PM,0.1,Within SLA,Successfully Identified as Duplicate,Well Framed,English,Tamil,Good,NIL,Correctly Tagged as Duplicate,NA,Pooja Soni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Duplicate,Successfully Identified as Duplicate,NA,Pass,No Defect,NA,NA,"This question was correctly fetched from the GDB, and the response has been verified as scientifically correct.",Expected Output,,,
TL-3575,2026-07-01,Rishi Kumar G,GDB,0.1,NIL,Web App,English,"1f175472-b90f-6550-8005-00fd0b4c3508
",How to control aphids (chepa) in wheat crop in Haryana?,Insect–Pest Management,17:49:55,5:50:05 PM,0.1,Within SLA,Successfully Identified as Duplicate,Well Framed,English,Tamil,Good,NIL,Correctly Tagged as Duplicate,NA,Jayashree N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Duplicate,Successfully Identified as Duplicate,NA,Pass,No Defect,NA,NA,"This question was correctly fetched from the GDB, and the response has been verified as scientifically correct.",Expected Output,,,
TL-3576,2026-07-01,Rishi Kumar G,GDB,0.1,NIL,Web App,English,"1f175473-6a74-69bf-8005-acc6c7f59583
",What herbicide should I use for weed control in wheat if Topik (clodinafop) is not effective against mandusi (Phalaris minor) in Haryana?,Weed Management,17:50:14,17:50:24,0.1,Within SLA,Successfully Identified as Duplicate,Well Framed,English,Tamil,Good,NIL,Correctly Tagged as Duplicate,NA,Khaja Suhaib,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Duplicate,Successfully Identified as Duplicate,NA,Pass,No Defect,NA,NA,"This question was correctly fetched from the GDB, and the response has been verified as scientifically correct.",Expected Output,,,
TL-3577,2026-07-01,T.Vishnu Vardhan,GDB,0.1,NIL,Web App,English,"1f17553b-2b7c-6541-8005-cd92138b74de                   6a451af0d5bbcaa6bc827114
",At which growth stage should zinc and urea spray be applied in wheat crop in Haryana?,Soil Health and Nutrient Management,19:19:00,19:19:00,4 seconds,Within SLA,Successfully Identified as Duplicate,Well Framed,English,English,Good,NIL,Correctly Tagged as Duplicate,NA,Kavya Ponugoti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Yes,No,Received on Time,Yes,Yes,NA,Yes,NA,Clear,NILn no issue,NA,NA,NA,Yes,Duplicate,Successfully Identified as Duplicate,NA,Pass,No Defect,NA,NA,"GDB question, correctly identified as duplicate.",Expected Output,,,
TL-3578,2026-07-01,T.Vishnu Vardhan,GDB,0.1,NIL,Web App,English,"1f17553b-f346-6a73-8005-eda5d3aaade5
                   6a451b05d5bbcaa6bc827119",What are the recommended cultural practices for land preparation in wheat cultivation in Haryana?,Cultural and Crop Management Practices,19:19:00,19:19:00,5 seconds,Within SLA,Successfully Identified as Duplicate,Well Framed,English,English,Good,NIL,Correctly Tagged as Duplicate,NA,Anmol Kaundal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Yes,No,Received on Time,Yes,Yes,NA,Yes,NA,Clear,NILn no issue,NA,NA,NA,Yes,Duplicate,Successfully Identified as Duplicate,NA,Pass,No Defect,NA,NA,"GDB question, correctly identified as duplicate.",Expected Output,,,
TL-3579,2026-07-01,T.Vishnu Vardhan,GDB,0.1,NIL,Web App,English,"1f17553c-d9a8-6b7e-8005-84fce85e3805         
                   6a451b1dd5bbcaa6bc82711c",Can we mix Manganese Sulphate and Zinc Sulphate together for application in wheat crop in Haryana?,Soil Health and Nutrient Management,19:20:00,19:20:00,3 seconds,Within SLA,Successfully Identified as Duplicate,Well Framed,English,English,Good,NIL,Correctly Tagged as Duplicate,NA,Utkarsh Singh Vishen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Successfully Identified as Duplicate,Yes,No,Received on Time,Yes,Yes,NA,Yes,NA,Clear,NILn no issue,NA,NA,NA,Yes,Duplicate,Successfully Identified as Duplicate,NA,Pass,No Defect,NA,NA,"GDB question, correctly identified as duplicate.",Expected Output,,,
TL-3631,2026-07-02,Ithagani Shireesha,GDB,0.1,NIL,Web App,English,1f175cc7-5a60-6579-8005-ea9965f7b7de,How can I improve water absorption in wheat fields with poor soil infiltration in Haryana,Irrigation and Water Management,09:44:00,09:44:03,3sec,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,Yes,Tejas Dange,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Yes,Provided and relevant,NA,NA,NA,NA,Yes,Yes,Clear,Clear,NIL,NA,NA,NA,Duplicate,Saved,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,Good output,Expected Output,,,
TL-3632,2026-07-02,Ithagani Shireesha,GDB,0.1,NIL,Web App,English,1f175ccd-7af6-6b53-8005-ed341583fb76,How to control nematode diseases in wheat in Haryana,Disease Management,"Jul 2, 2026, 9:46 AM","7/2/2026, 9:46:47 AM",47sec,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,Yes,: Pallavi J P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Yes,Provided and relevant,NA,NA,NA,NA,Yes,Yes,Clear,Clear,NIL,NA,NA,NA,Duplicate,Duplicate,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,Good output,Expected Output,,,
TL-3633,2026-07-02,Ithagani Shireesha,GDB,0.1,NIL,Web App,English,1f175cd4-826c-65b6-8005-c3aa7f96b4e0,What are the high-yielding wheat varieties recommended for cultivation in Haryana?,Seed and Variety Selection,09:49:00,09:49:56,56sec,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,Yes,Utkarsh Singh Vishen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Yes,Provided and relevant,NA,NA,NA,NA,Yes,Yes,Clear,Clear,NIL,NA,NA,NA,Duplicate,Duplicate,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,Good output,Expected Output,,,
TL-3634,2026-07-02,Ithagani Shireesha,GDB,0.1,NIL,Web App,English,1f175ce3-540d-6d48-8005-684b25ee074c,What are the recommended early sowing wheat varieties for Haryana region?,Seed and Variety Selection,09:56:00,09:56:34,34sec,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,Yes,Rajwant Kaur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Yes,Provided and relevant,NA,NA,NA,NA,Yes,Yes,Clear,Clear,NIL,NA,NA,NA,Duplicate,Duplicate,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,Good output,Expected Output,,,
TL-3635,2026-07-02,Ithagani Shireesha,GDB,0.1,NIL,Web App,English,1f175ce8-b75c-6c15-8005-92c032ee3038,"What is the role of adjuvants in herbicide application for wheat, and how should they be used in Haryana?",Weed Management,09:58:00,09:58:58,58sec,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,Yes,Yash Praveen Khot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Yes,Provided and relevant,NA,NA,NA,NA,Yes,Yes,Clear,Clear,NIL,NA,NA,NA,Duplicate,Duplicate,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,Good output,Expected Output,,,
TL-3636,2026-07-02,Ithagani Shireesha,GDB,0.1,NIL,Web App,English,1f175cef-6d63-6267-8005-b742a186cc50,How can biofertilizers improve water absorption capacity in wheat in Harayana?,Irrigation and Water Management,10:01:00,10:02:00,1.0,Within SLA,Yes,Well Framed,English,English,Correct,NIL,Correctly Tagged as Duplicate,Yes,Jayashree N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Successfully Identified as Duplicate/Dynamic,Yes,Yes,Yes,Provided and relevant,NA,NA,NA,NA,Yes,Yes,Clear,Clear,NIL,NA,NA,NA,Duplicate,Duplicate,Successfully Identified as Duplicate,NA,Pass,No Defect,NIL,NIL,Good output,Expected Output,,,
